Smiles,CHEMBLID,Compound Key,Library,S_Hit
COCC1CN(C(=O)c2ccoc2C)Cc2nccn2C1,CHEMBL3471799,DDD01085060,Global Health Stage V,Inactive
Cc1ccc(C#N)cc1NC(=O)NC1CCCN(c2ncccn2)C1,CHEMBL3496784,DDD01304577,Global Health Stage V,Inactive
CCOc1cc(CNC(=O)c2cnn(CC)c2C(F)(F)F)ccn1,CHEMBL3466833,DDD01077891,Global Health Stage V,Inactive
O=C(NCc1cccnc1)N1CCc2ncnc(C3CC3)c2CC1,CHEMBL3556236,DDD01031067,Global Health Stage V,Inactive
Cc1nc(COC[C@]23COC[C@H]2CN(Cc2ccoc2)C3)cs1,CHEMBL3552464,DDD01036337,Global Health Stage V,Inactive
COc1cccc(C2CCN2C(=O)c2cnccn2)c1,CHEMBL3482109,DDD01253449,Global Health Stage V,Inactive
COC1(CNC(=O)c2ccc3nsnc3c2)CCSC1,CHEMBL3440239,DDD01028488,Global Health Stage V,Inactive
COCc1cncc2c1CCN(Cc1ccccn1)C2,CHEMBL3557782,DDD01036390,Global Health Stage V,Inactive
Cn1cc(C[C@H]2[C@H](O)CCN2Cc2ccc3c(c2)OCO3)cn1,CHEMBL3471007,DDD01083209,Global Health Stage V,Inactive
Cc1nc(CCN)cc(N2CCOc3ccc(Cl)cc3C2)n1,CHEMBL3478909,DDD01250230,Global Health Stage V,Inactive
COc1ccccc1OCCc1cc(C2CCNC2)n[nH]1,CHEMBL3553601,DDD01059573,Global Health Stage V,Inactive
Cc1nc(C)c(C(C)NCc2c(C)nn(C)c2N(C)C)s1,CHEMBL3454132,DDD01065031,Global Health Stage V,Inactive
O=c1c(CN2CCCCC2)coc2ccc(Cl)cc12,CHEMBL3478917,DDD01250238,Global Health Stage V,Inactive
CCN1CC2(CCN(CCOCCO)CC2)CC(c2ccccc2)C1=O,CHEMBL3486343,DDD01257704,Global Health Stage V,Inactive
CC(O)CN(CC(=O)NC(=O)NCC(F)(F)F)c1ccccc1,CHEMBL3497201,DDD01305000,Global Health Stage V,Inactive
CCN1Cc2cc(F)ccc2N(C(C)=O)CCC1=O,CHEMBL3438345,DDD01026436,Global Health Stage V,Inactive
CC(C)c1noc(CCC(=O)N2CCCC(n3ccnc3)C2)n1,CHEMBL3457670,DDD01068612,Global Health Stage V,Inactive
C[C@@H](O)CNc1c(NCc2ccco2)c(=O)c1=O,CHEMBL3438817,DDD01026978,Global Health Stage V,Inactive
Cc1cccc(CN2CCc3nnc(CN4CCCC4=O)n3CC2)n1,CHEMBL3555882,DDD01036199,Global Health Stage V,Inactive
Cc1nc(C)n(CC2CCCN2Cc2cccc3c2OCCO3)n1,CHEMBL3488297,DDD01296027,Global Health Stage V,Inactive
CCOc1cc(C)nc(N2CCN(C(=O)c3ccncc3)CC2)n1,CHEMBL3488958,DDD01296700,Global Health Stage V,Inactive
COc1cc2c(c(OC)c1OC)CCN(CCN1CCCCC1)CC2,CHEMBL3464919,DDD01075934,Global Health Stage V,Inactive
Cc1cnn(CC2CCCN2C(=O)c2cc3ccccc3c(=O)[nH]2)c1,CHEMBL3493187,DDD01300951,Global Health Stage V,Inactive
CCS(=O)(=O)N1CCC(C(=O)NC(Cc2ccsc2)c2nccs2)CC1,CHEMBL3449936,DDD01060624,Global Health Stage V,Inactive
Cc1csc2c(=O)n3c(nc12)CCN(C(=O)c1ccccn1)CC3,CHEMBL3450250,DDD01060958,Global Health Stage V,Inactive
CCc1nnc2n1CCN(c1nc(C)cc(N(C)C)n1)C2,CHEMBL3451679,DDD01062540,Global Health Stage V,Inactive
CN(C)S(=O)(=O)N1C[C@H]2CCC[C@@]2(COCC2CCOCC2)C1,CHEMBL3441201,DDD01030303,Global Health Stage V,Inactive
Cc1nc(C)n(C2CCCN(C(=O)c3cc4ccccc4n3C)C2)n1,CHEMBL3497143,DDD01304941,Global Health Stage V,Inactive
c1coc(CN2C[C@@H]3OCCN(CC4CCCO4)[C@@H]3C2)c1,CHEMBL3555699,DDD01084113,Global Health Stage V,Inactive
COc1ccc(F)cc1C(=O)N(C)Cc1cc(C)on1,CHEMBL3497271,DDD01305070,Global Health Stage V,Inactive
O=C(c1cccnc1)N1CCn2nnc(COc3ccccn3)c2C1,CHEMBL3556507,DDD01084241,Global Health Stage V,Inactive
COCc1ccc(C(=O)N2CCCN(Cc3ccc(F)cc3)CC2)s1,CHEMBL3475160,DDD01246464,Global Health Stage V,Inactive
O=C(N[C@@H]1CCN(C(=O)c2cc[nH]c2)C[C@H]1O)c1ccccn1,CHEMBL3476575,DDD01247884,Global Health Stage V,Inactive
COc1cnc(CSc2nnc(C)s2)cc1OCC(N)=O,CHEMBL3437741,DDD01025786,Global Health Stage V,Inactive
CCn1cnnc1CN(C)Cc1c[nH]nc1-c1ccc(F)cc1,CHEMBL3478240,DDD01249557,Global Health Stage V,Inactive
CC(=O)NCCC(=O)Nc1cccc(N2CCN(CC3CC3)CC2)c1,CHEMBL3459646,DDD01070615,Global Health Stage V,Inactive
COc1ccc(OCC(O)CN2CCN(c3nccs3)CC2)cc1,CHEMBL3459194,DDD01070159,Global Health Stage V,Inactive
O=C(NC1CC1)C1CCc2nnc(C3CC3)n21,CHEMBL3450628,DDD01061415,Global Health Stage V,Inactive
Cn1cc(C(=O)NCc2cn3c(n2)CN(Cc2ccccn2)CC3)cn1,CHEMBL3553085,DDD01037004,Global Health Stage V,Inactive
O=C(c1cc[nH]n1)N1CCc2ncnc(NCc3ccccn3)c2CC1,CHEMBL3484141,DDD01255489,Global Health Stage V,Inactive
Cc1ccccc1C1(C(=O)NCCN2CCCC2)CCOCC1,CHEMBL3494802,DDD01302581,Global Health Stage V,Inactive
COc1ccccc1OCCN1CCCC(c2cc(C(N)=O)[nH]n2)C1,CHEMBL3496126,DDD01303911,Global Health Stage V,Inactive
Cc1cc(C)n(C2CN(C(=O)Cn3c(C)cc(=O)c4ccccc43)C2)n1,CHEMBL3478463,DDD01249780,Global Health Stage V,Inactive
Cc1cccc(C)c1OCC(O)CNCc1c(C)nn(C)c1N(C)C,CHEMBL3460156,DDD01071126,Global Health Stage V,Inactive
c1cncc(CN2CCC(c3csc4nccn34)CC2)c1,CHEMBL3447276,DDD01057517,Global Health Stage V,Inactive
Cn1nnc2cc(C(=O)NS(=O)(=O)c3cccc(C#N)c3)ccc21,CHEMBL3462777,DDD01073766,Global Health Stage V,Inactive
O=C(C[C@@H]1COC[C@H]2CN(C3CCCC3)C[C@@H]12)NCc1cccnc1,CHEMBL3551395,DDD01081587,Global Health Stage V,Inactive
O=C(C1CC1)N1CCc2nc(C3CCN(C(=O)C4CC4)C3)nc(O)c2C1,CHEMBL3449535,DDD01060150,Global Health Stage V,Inactive
COC(C)c1cccc(NC(=O)N(CCC#N)Cc2ccccn2)c1,CHEMBL3464157,DDD01075161,Global Health Stage V,Inactive
O=C(NCCn1nc(C2CCNC2)c2cccnc21)C1CCC1,CHEMBL3557419,DDD01060235,Global Health Stage V,Inactive
Cc1ccn(-c2ccnc(N3CCSCC3)n2)n1,CHEMBL3445884,DDD01038269,Global Health Stage V,Inactive
CN(C)C(=O)N1Cc2nnn(C)c2C(COCc2cccnc2)C1,CHEMBL3556288,DDD01033674,Global Health Stage V,Inactive
CCn1nnc2c1CCN(C(=O)c1ccc3c(c1)OCO3)C2COC,CHEMBL3441657,DDD01031290,Global Health Stage V,Inactive
CN1CCCN(C(=O)c2cc3c(s2)CCN3C(=O)C2CC2)CC1,CHEMBL3441921,DDD01031840,Global Health Stage V,Inactive
Cc1cccc(CN2CCC3(CC2)CC(c2cccnc2)C(=O)N3C)n1,CHEMBL3553940,DDD01081863,Global Health Stage V,Inactive
O=C(NCc1ccc(Cl)cc1Cl)NCC1(O)CCSC1,CHEMBL3461611,DDD01072590,Global Health Stage V,Inactive
CCC(=O)NCC(=O)NC(C)c1ccc(OCCC(C)C)cc1,CHEMBL3453976,DDD01064871,Global Health Stage V,Inactive
C[C@@H]1CN(Cc2ccsc2)C[C@]12CCN(Cc1cccnc1)C2=O,CHEMBL3553918,DDD01036228,Global Health Stage V,Inactive
O=S(=O)(C1CC1)N1CCn2c(Cn3cccn3)cnc2C1,CHEMBL3441349,DDD01030617,Global Health Stage V,Inactive
Fc1ccc(CN2CCOCC3(CCN(Cc4nccs4)C3)C2)cc1,CHEMBL3555156,DDD01031326,Global Health Stage V,Inactive
N#CCC(=O)NCc1nnc2n1CCN(Cc1ccco1)C2,CHEMBL3441196,DDD01030287,Global Health Stage V,Inactive
Fc1cccc(N2CCOC3(CCCN(c4cnccn4)C3)C2)c1,CHEMBL3441960,DDD01031920,Global Health Stage V,Inactive
Cc1noc(C)c1CN1CCN(C(=O)CCn2cncn2)CC1,CHEMBL3459681,DDD01070650,Global Health Stage V,Inactive
COCC(=O)N1CCN(C)c2ncccc2C1,CHEMBL3442513,DDD01033223,Global Health Stage V,Inactive
CC(C(=O)O)n1nc(C(F)(F)F)c(Br)c1C1CC1,CHEMBL3445213,DDD01037593,Global Health Stage V,Inactive
Cc1cnc(N2C[C@@H]3CCN(CC4CC4)C(=O)[C@H]3C2)nc1,CHEMBL3441618,DDD01031220,Global Health Stage V,Inactive
CC(CCN1CCCn2nc(CNS(C)(=O)=O)cc2C1)c1ccccc1,CHEMBL3474785,DDD01246087,Global Health Stage V,Inactive
COCCN1C(=O)[C@@H]2CC[C@H]1CN(S(=O)(=O)c1ccc(OC)cc1)C2,CHEMBL4518823,DDD01246433,Global Health Stage V,Inactive
COc1ccc(CNC(=O)NCc2nc(C)c(C)s2)cn1,CHEMBL3461773,DDD01072755,Global Health Stage V,Inactive
CC(C)C(=O)N1CCC(NC2CCSCC2)C1,CHEMBL3462227,DDD01073212,Global Health Stage V,Inactive
Cc1cccc(OCCCNC(=O)NC(C)c2nncn2C)c1,CHEMBL3493550,DDD01301316,Global Health Stage V,Inactive
O=C(c1cccnc1-n1cccn1)N1CCN(CC2CC2)CC1,CHEMBL3469307,DDD01080398,Global Health Stage V,Inactive
Cc1ncsc1CN1CCOC(C)(C(=O)N2CCOCC2)C1,CHEMBL3448401,DDD01058837,Global Health Stage V,Inactive
O=C(C1CCOCC1)N1CCO[C@@H]2[C@@H]1CC[C@H]2Oc1cccnc1,CHEMBL3555433,DDD01033909,Global Health Stage V,Inactive
CCN1CCOC(CNCc2ccccc2OCc2ccccn2)C1,CHEMBL3494370,DDD01302144,Global Health Stage V,Inactive
CC1=Nc2c(c(=O)[nH]n2C(C)C)C(c2ccc(F)c(F)c2)S1,CHEMBL3444026,DDD01035707,Global Health Stage V,Inactive
Cc1nnc2n1CCN(C(C(=O)NC1CC1)c1ccccc1)C2,CHEMBL3494932,DDD01302712,Global Health Stage V,Inactive
CN(C)CC1CN(C(=O)CCc2ccccc2)Cc2nccn2C1,CHEMBL3557987,DDD01033739,Global Health Stage V,Inactive
CC(=O)Nc1ccc(CN2CCc3[nH]cnc3C2c2nccn2C)cc1,CHEMBL3477828,DDD01249144,Global Health Stage V,Inactive
CS(=O)(=O)NC(c1ccccc1)c1ccc2c(c1)CCCO2,CHEMBL3451851,DDD01062712,Global Health Stage V,Inactive
CC(C)c1nc(C2CCCN(C(=O)CCn3ccnc3)C2)no1,CHEMBL3494796,DDD01302575,Global Health Stage V,Inactive
CC(=O)N1CCC(Cc2nccnc2-c2ccnn2C)CC1,CHEMBL3447630,DDD01057926,Global Health Stage V,Inactive
Cc1ccc(C(=O)N2CC[C@]3(C[C@@H](OCc4ccccn4)CO3)C2)nc1,CHEMBL3555226,DDD01083105,Global Health Stage V,Inactive
O=C(NCc1ccco1)c1cc[n+]([O-])cc1,CHEMBL3447937,DDD01058277,Global Health Stage V,Inactive
CN1CCN(C(=O)C2CCCN2c2ncnc3ccsc23)CC1,CHEMBL3461713,DDD01072694,Global Health Stage V,Inactive
Cc1cccc(-n2ncc(C(=O)NCC3CCS(=O)(=O)C3)c2C)c1,CHEMBL3491085,DDD01298839,Global Health Stage V,Inactive
CC(C)=CCN1C[C@@H]2CC[C@H]1CN(C(=O)Cn1c(C)cc(C)nc1=O)C2,CHEMBL4591316,DDD01246058,Global Health Stage V,Inactive
CC(C)CN1CC(C(=O)NCCOc2ccc3c(c2)OCO3)CC1=O,CHEMBL3488410,DDD01296141,Global Health Stage V,Inactive
CNS(=O)(=O)c1cccc(C(C)NCc2ccco2)c1,CHEMBL3458935,DDD01069894,Global Health Stage V,Inactive
Cc1csc2c(=O)n3c(nc12)CCN(C(=O)c1cccnc1)CC3,CHEMBL3487235,DDD01270128,Global Health Stage V,Inactive
O=C(NC(Cc1ccsc1)c1nccs1)C1CCOCC1,CHEMBL3487249,DDD01270150,Global Health Stage V,Inactive
CC(C)CC1SCC(=O)Nc2c1cnn2C1CCCC1,CHEMBL3439090,DDD01027255,Global Health Stage V,Inactive
O=C(CCN1CCOC(C(F)(F)F)C1)NCc1ccccc1Cl,CHEMBL3480434,DDD01251766,Global Health Stage V,Inactive
O=C(Nc1ncnc2c1CCC2)c1ccc2c(c1)OCO2,CHEMBL3439324,DDD01027508,Global Health Stage V,Inactive
O=C(NCCSc1ccccc1)[C@H]1CNC[C@@H](C(=O)N2CCOCC2)C1,CHEMBL3474731,DDD01246033,Global Health Stage V,Inactive
Cc1ccc(CNc2nc(O)cc(C3CC(=O)N(C)C3)n2)cc1,CHEMBL3449805,DDD01060467,Global Health Stage V,Inactive
Cc1cnn(CC(C)NCC(=O)NCCOc2ccccc2)c1,CHEMBL3487994,DDD01295721,Global Health Stage V,Inactive
CN(Cc1cccnc1)C(=O)NC1CCN(Cc2ccccn2)CC1,CHEMBL3491225,DDD01298979,Global Health Stage V,Inactive
Cc1cccc(-n2nc(CC(C)C)nc2CCC(=O)N(C)C)c1,CHEMBL3475393,DDD01246698,Global Health Stage V,Inactive
CC(C)(C)c1cn2nc(N3CCOC(Cn4cncn4)C3)sc2n1,CHEMBL3497275,DDD01305074,Global Health Stage V,Inactive
Cc1ccc2c(c1)C1(CCNCC1)CN2C(=O)C(C)C,CHEMBL3471124,DDD01083463,Global Health Stage V,Inactive
Cc1ccc(CN(C)C(=O)c2n[nH]c(N)c2-c2ccccc2)o1,CHEMBL3485547,DDD01256905,Global Health Stage V,Inactive
Cc1cccc(OCC(O)CN2CCN(c3nccs3)CC2)c1,CHEMBL3459227,DDD01070192,Global Health Stage V,Inactive
CCCC(O)CN1CC(C)(C)CN(C(=O)c2ccc(Cl)cc2)CC1=O,CHEMBL3438089,DDD01026180,Global Health Stage V,Inactive
CO[C@@H]1CN(c2ccccc2)S(=O)(=O)[C@@]12CCN(Cc1ccccc1)C2,CHEMBL3438224,DDD01026315,Global Health Stage V,Inactive
O=C(CN1CCCC1)N1CCCC(c2cc(=O)n3c(n2)CCCCC3)C1,CHEMBL3449105,DDD01059663,Global Health Stage V,Inactive
CC(C)N(CC(C)(C)O)C(=O)NC1CC1,CHEMBL3452722,DDD01063592,Global Health Stage V,Inactive
CN(C)CCNCC1(O)CCCN(Cc2cccc(F)c2F)C1=O,CHEMBL3472698,DDD01243991,Global Health Stage V,Inactive
CC1CN(c2ccc(CNC(=O)NCCn3ccnc3)cn2)CCO1,CHEMBL3464800,DDD01075815,Global Health Stage V,Inactive
OC(CN1CCCc2cc(OC(F)F)ccc21)Cn1cccn1,CHEMBL3468174,DDD01079250,Global Health Stage V,Inactive
O=C(NCCN1CCOCC1)C1=NOC2(CCN(Cc3nccs3)C2)C1,CHEMBL3471487,DDD01084318,Global Health Stage V,Inactive
Cc1ncsc1-c1nnc(C2CCN(Cc3ccc(Cl)cc3)CC2)o1,CHEMBL3450297,DDD01061021,Global Health Stage V,Inactive
COc1cc(C(=O)Nc2nc(C)no2)cc(Cl)c1OC,CHEMBL3490833,DDD01298586,Global Health Stage V,Inactive
COC(=O)C1CCCN1CC(=O)NCc1ccc(OCC(N)=O)cc1,CHEMBL3458039,DDD01068986,Global Health Stage V,Inactive
CN(C)C1(CNC(=O)C2CCCN2Cc2ccc(F)cc2)CCOCC1,CHEMBL3466093,DDD01077137,Global Health Stage V,Inactive
O=C1CCCN1Cc1ccc(C(=O)N2CCCC2c2cccs2)cc1,CHEMBL3456477,DDD01067404,Global Health Stage V,Inactive
CCc1nc(N)nc(N2CCCC3(CCN(C)CC3)CC2)c1C,CHEMBL3480314,DDD01251646,Global Health Stage V,Inactive
CCOCC(O)CN1CCN(C(=O)c2cccc(OC)c2)CC1,CHEMBL3487886,DDD01295612,Global Health Stage V,Inactive
Cc1c(C2CC(=O)Nc3c2cnn3C(C)(C)C)cnn1C,CHEMBL3443869,DDD01035504,Global Health Stage V,Inactive
CCc1c(C)nc2cc(-c3nccn3C)nn2c1N1CCCC(CO)C1,CHEMBL3446985,DDD01057163,Global Health Stage V,Inactive
CC(=O)Cn1ncc(N2CCOCC2)cc1=O,CHEMBL1466985,DDD01061554,Global Health Stage V,Inactive
CN(Cc1ccc2nonc2c1)C(=O)CCc1cc2n(n1)CCCNC2,CHEMBL3485199,DDD01256556,Global Health Stage V,Inactive
Cc1occc1CNC(=O)NCCN(C)C1CCCC1,CHEMBL3492731,DDD01300490,Global Health Stage V,Inactive
O=C(NCc1ccccc1OCCO)Nc1ccc2c(c1)CCC2,CHEMBL3457645,DDD01068587,Global Health Stage V,Inactive
CCc1nnc(CN2CCN(CC(O)c3ccccc3)CC2)o1,CHEMBL3491184,DDD01298938,Global Health Stage V,Inactive
CC1CCN(Cc2ccc(CNC(=O)c3ccn(C)c(=O)c3)cc2)CC1,CHEMBL3492776,DDD01300537,Global Health Stage V,Inactive
O=C(c1cccnc1)N1CCCC2(CCN(c3ccsc3)C2=O)C1,CHEMBL3551630,DDD01037193,Global Health Stage V,Inactive
OC1(CNCCc2csc(-c3cccnc3)n2)CCNC1,CHEMBL3477428,DDD01248740,Global Health Stage V,Inactive
CCn1cc2c(n1)C(COCC1CC1)CN(C(=O)c1ccsc1)C2,CHEMBL3440880,DDD01029641,Global Health Stage V,Inactive
Cc1nn(C)c2c(NCc3cccnc3)nc(C(C)C)nc12,CHEMBL3445343,DDD01037726,Global Health Stage V,Inactive
CN(C)c1cnn(CC(=O)N2CCN(Cc3cccs3)CC2)c(=O)c1,CHEMBL3472757,DDD01244050,Global Health Stage V,Inactive
Cn1cc(N2CCC3(CCCN(Cc4ccc(F)cc4)C3)C2=O)cn1,CHEMBL3552551,DDD01084127,Global Health Stage V,Inactive
COCC1CC2(CCN(C(=O)c3ccc(F)cc3C)CC2)CO1,CHEMBL3443143,DDD01034690,Global Health Stage V,Inactive
CCC(C(=O)NCCc1coc(-c2ccc(C)cc2)n1)N(C)C,CHEMBL3454600,DDD01065507,Global Health Stage V,Inactive
CC(C)Nc1nc2c(s1)C(=O)CN(CC1CC1)C2,CHEMBL3471999,DDD01235806,Global Health Stage V,Inactive
Cc1nn(-c2ccccc2)c(C)c1CNC(=O)NC1CC(=O)N(C)C1,CHEMBL3455039,DDD01065952,Global Health Stage V,Inactive
O=C(c1ccc(F)cc1)N1CCOC(c2nc(-c3ncccn3)no2)C1,CHEMBL3449767,DDD01060425,Global Health Stage V,Inactive
Cc1ccc(CN(C)C(=O)CN2CCCC(Cn3cncn3)C2)o1,CHEMBL3487931,DDD01295658,Global Health Stage V,Inactive
Cc1nc(C2CCCN2CCCS(=O)(=O)c2ccccc2)no1,CHEMBL3489648,DDD01297394,Global Health Stage V,Inactive
O=C(CCc1c(F)cccc1F)N1CCCCC1Cn1cccn1,CHEMBL3493228,DDD01300992,Global Health Stage V,Inactive
CNC(=O)c1ccc2c(c1)C1(CCN(CC3CC3)CC1)C(=O)N2,CHEMBL3557952,DDD01032178,Global Health Stage V,Inactive
Cc1cn[nH]c1C1COCCN1C(=O)c1ccc2[nH]nnc2c1,CHEMBL3446530,DDD01056645,Global Health Stage V,Inactive
COc1cccc(-c2cc(NCc3cscn3)n(C)n2)c1,CHEMBL3454874,DDD01065786,Global Health Stage V,Inactive
Cc1noc(C)c1CN1C[C@H](OCC2CCN(C)CC2)[C@H]2COC[C@H]21,CHEMBL3557320,DDD01082109,Global Health Stage V,Inactive
COC(=O)c1ccc2ccn(CC3CCNC3)c(=O)c2c1,CHEMBL3486522,DDD01257885,Global Health Stage V,Inactive
COc1ccc(N(c2ccccc2)c2ccc(C(=O)O)s2)cc1,CHEMBL3487032,DDD01259410,Global Health Stage V,Inactive
COc1ccc(CNc2cnn(C)c(=O)c2Cl)cc1,CHEMBL3491667,DDD01299422,Global Health Stage V,Inactive
CN(C)C(=O)[C@H]1C[C@H]2CN(CCc3ccccc3)C[C@@H]1O2,CHEMBL4576604,DDD01083523,Global Health Stage V,Inactive
Clc1ccc2c(c1)C=C(CNC1CCc3ncnn3C1)CO2,CHEMBL3453008,DDD01063882,Global Health Stage V,Inactive
O=C1[C@H]2CN(c3cnccn3)C[C@H]2CN1CC1CC1,CHEMBL3470825,DDD01082812,Global Health Stage V,Inactive
COCCC(=O)N1CCn2c(COCC3CC3)cnc2C1C,CHEMBL3471909,DDD01085305,Global Health Stage V,Inactive
CNS(=O)(=O)c1cccc(CNC(=O)CCc2ccsc2)c1,CHEMBL3452177,DDD01063039,Global Health Stage V,Inactive
O=C(CC1COCCN1)N1CCC2(CCc3ccccc32)CC1,CHEMBL3472272,DDD01243562,Global Health Stage V,Inactive
CN1CCN(C(=O)Cc2ccccn2)Cc2cccnc21,CHEMBL3442512,DDD01033218,Global Health Stage V,Inactive
CCCn1ccnc1CN1CCCC(O)(CN2CCCC2)C1,CHEMBL3475615,DDD01246920,Global Health Stage V,Inactive
COCCNCc1ccc(OCC(=O)NC(C)(C)C)cc1,CHEMBL3445092,DDD01037471,Global Health Stage V,Inactive
Cc1ccc(CN2CC[C@H]3O[C@@H](C(=O)N4CCCO4)CC[C@H]32)s1,CHEMBL3557983,DDD01033455,Global Health Stage V,Inactive
CN(Cc1csc(-c2ccccc2)n1)C(=O)CCn1ccccc1=O,CHEMBL3475933,DDD01247238,Global Health Stage V,Inactive
CCS(=O)(=O)c1ccc2c(c1)OCCCO2,CHEMBL3462058,DDD01073041,Global Health Stage V,Inactive
NC(=O)NC(=O)CCSc1ccccc1Cl,CHEMBL3463912,DDD01074915,Global Health Stage V,Inactive
CC(C(=O)NC1CC1)S(=O)(=O)Cc1noc(C(C)(C)C)n1,CHEMBL3452776,DDD01063647,Global Health Stage V,Inactive
Cc1[nH]ncc1CCCNC(=O)N1CCC(C(N)=O)CC1,CHEMBL3452796,DDD01063668,Global Health Stage V,Inactive
Cc1nc(C)n(CC2CN(CCCOc3ccccc3C)CCO2)n1,CHEMBL3496148,DDD01303933,Global Health Stage V,Inactive
COc1ccc(CNC(Cc2cccs2)c2nc(C)c(C)s2)cc1OC,CHEMBL3555279,DDD01059654,Global Health Stage V,Inactive
Cc1noc(C)c1CN1CCOC2(CCCN(c3ccccn3)C2)C1,CHEMBL3442460,DDD01033079,Global Health Stage V,Inactive
O=C(Nc1cnn(CCN2CCOCC2)c1)c1ccccc1O,CHEMBL3495318,DDD01303100,Global Health Stage V,Inactive
CC(C)(C)c1nnc(CN(Cc2cccs2)CC2CCCO2)o1,CHEMBL3462314,DDD01073300,Global Health Stage V,Inactive
CCc1nc2n(n1)CC(NCc1nc(Cc3ccccc3)no1)CC2,CHEMBL3488486,DDD01296217,Global Health Stage V,Inactive
CCCS(=O)(=O)N1CCC2(CCC(=O)N(CCc3ccncc3)C2)CC1,CHEMBL3474149,DDD01245449,Global Health Stage V,Inactive
Cc1ccc(Oc2nccnc2C2CCN(C(=O)C(C)(C)N)CC2)cc1,CHEMBL3450326,DDD01061052,Global Health Stage V,Inactive
N#CCCN(Cc1ccccn1)C(=O)Nc1cccnc1,CHEMBL3464177,DDD01075181,Global Health Stage V,Inactive
O=C(NC1CC1)C1CN(c2nc3ccccc3s2)CCN1,CHEMBL3483385,DDD01254732,Global Health Stage V,Inactive
O=C(CS(=O)(=O)C1CCCC1)NC(c1ccc(F)cc1)C1CC1,CHEMBL3460784,DDD01071759,Global Health Stage V,Inactive
O=C(CCc1ccccc1F)NC1CCCN(c2ccccn2)C1,CHEMBL3447890,DDD01058222,Global Health Stage V,Inactive
Cc1ccc(C(=O)N2CCN(CC(C)O)CC2)cc1S(C)(=O)=O,CHEMBL3490649,DDD01298402,Global Health Stage V,Inactive
Cn1cc(N2CCCC(NCc3cccc4c3OCCCO4)C2)cn1,CHEMBL3496598,DDD01304385,Global Health Stage V,Inactive
CN(Cc1nc(-c2ccccc2)c[nH]1)C(=O)NCC(=O)NC(C)(C)C,CHEMBL3462383,DDD01073370,Global Health Stage V,Inactive
CCN(Cc1ccncc1)C(=O)c1cn(CCC2CCCCC2)nn1,CHEMBL3477777,DDD01249092,Global Health Stage V,Inactive
Cc1occc1C(=O)N1CCC2(CCCN(Cc3nccs3)C2)C1,CHEMBL3552002,DDD01033195,Global Health Stage V,Inactive
CS(=O)(=O)N1CCCCC1CCc1ccc(O)cc1,CHEMBL3483975,DDD01255323,Global Health Stage V,Inactive
CCOCC(O)CNc1cncc(Br)c1,CHEMBL3452066,DDD01062927,Global Health Stage V,Inactive
Cc1ccc(CN2CCNC(C(=O)NC3CC3)C2)cc1C,CHEMBL3478701,DDD01250021,Global Health Stage V,Inactive
CC(C)=CCN1CCN(Cc2cc(C)c(O)c(C)c2)CC1CCO,CHEMBL3475531,DDD01246836,Global Health Stage V,Inactive
CN1CCN(C(=O)[C@H]2CC[C@@H]3[C@@H](CCN3Cc3ccsc3)O2)CC1,CHEMBL3552641,DDD01033457,Global Health Stage V,Inactive
O=C([C@H]1COC[C@H]2CN(Cc3ccco3)C[C@H]21)N1CCCO1,CHEMBL3444641,DDD01036651,Global Health Stage V,Inactive
COc1ccc(CN2CCO[C@H]3CN(C(C)=O)CC[C@H]3C2=O)cc1,CHEMBL3441167,DDD01030211,Global Health Stage V,Inactive
CCN(C(c1ccc(OC)cc1)c1cccnc1)S(C)(=O)=O,CHEMBL3461651,DDD01072632,Global Health Stage V,Inactive
Cc1cnn(CC2CCCN2CC(=O)NCc2ccccn2)c1,CHEMBL3460966,DDD01071942,Global Health Stage V,Inactive
O=C(c1ccco1)N1CCC(n2nc(-c3cccs3)ccc2=O)CC1,CHEMBL3449855,DDD01060523,Global Health Stage V,Inactive
CC(Cn1cccn1)NCC(=O)NC1CCOCC1,CHEMBL3451153,DDD01062012,Global Health Stage V,Inactive
CCOc1ccc(S(=O)(=O)N(CCOC)Cc2ccoc2)cc1F,CHEMBL3440217,DDD01028466,Global Health Stage V,Inactive
Cn1cccc1C(=O)N1CCO[C@@H]2CN(Cc3nccs3)C[C@@H]2C1,CHEMBL3555925,DDD01082016,Global Health Stage V,Inactive
CCCS(=O)(=O)N1CCC2(CC1)CN(c1ccccn1)CCO2,CHEMBL3554620,DDD01037040,Global Health Stage V,Inactive
Cc1nn(C)c(Cl)c1C1CCCN1CC(=O)Nc1cccnc1,CHEMBL3492648,DDD01300405,Global Health Stage V,Inactive
COCCN1CCC(CNC(=O)Nc2ccc(F)c(Cl)c2)C1,CHEMBL3478690,DDD01250010,Global Health Stage V,Inactive
COC(=O)CCSc1nncn1-c1ccc(OC)nc1,CHEMBL3459049,DDD01070011,Global Health Stage V,Inactive
CCOC(=O)CC1CCCCN1C(=O)c1cc(C)on1,CHEMBL3483253,DDD01254600,Global Health Stage V,Inactive
N#Cc1ccc(CN2CCCCC2Cn2cncn2)c(F)c1,CHEMBL3452852,DDD01063724,Global Health Stage V,Inactive
Cc1nn(C)c(C)c1NC(=O)CN1CCN(c2nccs2)C(C)C1,CHEMBL3489235,DDD01296977,Global Health Stage V,Inactive
CN(C)S(=O)(=O)c1ccc(CN2CCCC2CO)o1,CHEMBL3494434,DDD01302209,Global Health Stage V,Inactive
